"","ID_VOTACAO","contagem","votos_sim","DATA","HORA","ORIENTACAO_GOVERNO","TIPO","NUMERO","ANO","EMENTA","O_QUE_FOI_VOTADO","LINGUAGEM_COMUM","APROV_numero"
"53","5bb358c552f380a628a6fd148499d3fb",444,157,150519,"19:47:00","Não","MPV",668,2015,"Altera as Leis nºs 10.865, de 30 de abril de 2004, para elevar alíquotas da Contribuição para o PIS/Pasep-Importação e da Cofins-Importação, 11.941, de 27 de maio de 2009, 11.079, de 30 de dezembro de 2004, 10.925, de 23 de julho de 2004, 11.051, de 29 de dezembro de 2004, 7.827, de 27 de setembro de 1989, 8.212, de 24 de julho de 1991, 8.935, de 18 de novembro de 1994, 10.150, de 21 de dezembro de 2000, 12.810, de 15 de maio de 2013, 5.861, de 12 de dezembro de 1972, 13.043, de 13 de novembro de 2014, 10.522, de 19 de julho de 2002, 12.469, de 26 de agosto de 2011, 12.995, de 18 de junho de 2014, 13.097, de 19 de janeiro de 2015, 10.996, de 15 de dezembro de 2004, 11.196, de 21 de novembro de 2005, 10.833, de 29 de dezembro de 2003, e 12.024, de 27 de agosto de 2009, e o Decreto-Lei nº 1.598, de 26 de dezembro de 1977; revoga dispositivos das Leis nºs 4.380, de 21 de agosto de 1964, 9.430, de 27 de dezembro de 1996, e 8.177, de 1º de março de 1991; e dá outras providências.","Rejeitado o Recurso. Sim: 157; não: 287	; abstenção: 1; total: 445.","MP 668 do ajuste fiscal – aumenta encargos trabalhistas – emenda A",0
"54","5c1467ccdd0e9a0c2336e4d8569b41a6",451,230,150519,"22:55:00","Sim","MPV",668,2015,"Altera as Leis nºs 10.865, de 30 de abril de 2004, para elevar alíquotas da Contribuição para o PIS/Pasep-Importação e da Cofins-Importação, 11.941, de 27 de maio de 2009, 11.079, de 30 de dezembro de 2004, 10.925, de 23 de julho de 2004, 11.051, de 29 de dezembro de 2004, 7.827, de 27 de setembro de 1989, 8.212, de 24 de julho de 1991, 8.935, de 18 de novembro de 1994, 10.150, de 21 de dezembro de 2000, 12.810, de 15 de maio de 2013, 5.861, de 12 de dezembro de 1972, 13.043, de 13 de novembro de 2014, 10.522, de 19 de julho de 2002, 12.469, de 26 de agosto de 2011, 12.995, de 18 de junho de 2014, 13.097, de 19 de janeiro de 2015, 10.996, de 15 de dezembro de 2004, 11.196, de 21 de novembro de 2005, 10.833, de 29 de dezembro de 2003, e 12.024, de 27 de agosto de 2009, e o Decreto-Lei nº 1.598, de 26 de dezembro de 1977; revoga dispositivos das Leis nºs 4.380, de 21 de agosto de 1964, 9.430, de 27 de dezembro de 1996, e 8.177, de 1º de março de 1991; e dá outras providências.","Mantido o texto destacado.Sim: 230; não: 221; abstenção: 1; total: 452.","MP 668 do ajuste fiscal – aumenta encargos trabalhistas – emenda E",1
"55","6330881867ed7cf9308397114bcbe09f",387,377,150416,"17:12:00","Sim","PLP",13,2015,"Altera a redação do art. 3.º da Lei Complementar 79, de 7 de janeiro de 1994, que 'cria o Fundo Penitenciário Nacional - FUNPEN, e dá outras providências.","Aprovado o Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.","Destina recursos para implantação de berçário e creche nos estabelecimentos penais",1
"56","66ba7647ebb41d6e821dc19760c8edc4",373,90,150506,"19:35:00","Não","MPV",665,2014,"Altera a Lei nº 7.998, de 11 de janeiro de 1990, que regula o Programa do Seguro- Desemprego, o Abono Salarial e institui o Fundo de Amparo ao Trabalhador - FAT, altera a Lei nº 10.779, de 25 de novembro de 2003, que dispõe sobre o seguro desemprego para o pescador artesanal, e dá outras providências.","Rejeitado o Requerimento. Sim: 90; não: 283; abstenção: 8; total: 381.","MP 665 do ajuste fiscal – direitos trabalhistas – emenda D",0
"57","67bdb8a6a832a72759a428f727311111",387,377,150416,"17:12:00","Sim","PLP",13,2015,"Altera a redação do art. 3.º da Lei Complementar 79, de 7 de janeiro de 1994, que 'cria o Fundo Penitenciário Nacional - FUNPEN, e dá outras providências.","Aprovado do Projeto de Lei Complementar nº 13 de 2015. Sim: 377; não: 10; total: 387.","Destina recursos para implantação de berçário e creche nos estabelecimentos penais",1
"58","7089112b7df7044ebe7d6fd67d1e6d58",343,117,150625,"13:18:00","Não","PL",863,2015,"Altera a Lei nº 12.546, de 14 de dezembro de 2011, quanto à contribuição previdenciária sobre a receita bruta; a Lei nº 12.469, de 26 de agosto de 2011, a Lei nº 12.995, de 18 de junho de 2014, e a Lei nº 11.196, de 21 de novembro de 2005, quanto à tributação de bebidas frias; e a Lei nº 12.780, de 9 de janeiro de 2013, que dispõe sobre medidas tributárias referentes à realização, no Brasil, dos Jogos Olímpicos de 2016 e dos Jogos Paraolímpicos de 2016.","Rejeitada a Emenda nº 100. Sim: 117; não: 226; abstenção: 2; total: 345.","Alteração da contribuição previdenciária patronal",0
"59","74c7ed71ae47dac17f13f4da525a703f",446,441,150324,"21:51:00","Sim","PEC",590,2006,"Dá nova redação ao § 1º do art. 58 da Constituição Federal, para garantir a representação proporcional de cada sexo na composição das Mesas e Comissões do Congresso Nacional, da Câmara dos Deputados e do Senado Federal.","Aprovada, em segundo turno, a Proposta de Emenda à Constituição nº 590 de 2006. Sim: 441; não: 5; abstenção: 2; total: 448.","Cota de mulheres na Mesa Diretora",1
"60","75cbf93b5d8c3afd0e22226e553590da",448,311,150519,"22:29:00","Sim","MPV",668,2015,"Altera as Leis nºs 10.865, de 30 de abril de 2004, para elevar alíquotas da Contribuição para o PIS/Pasep-Importação e da Cofins-Importação, 11.941, de 27 de maio de 2009, 11.079, de 30 de dezembro de 2004, 10.925, de 23 de julho de 2004, 11.051, de 29 de dezembro de 2004, 7.827, de 27 de setembro de 1989, 8.212, de 24 de julho de 1991, 8.935, de 18 de novembro de 1994, 10.150, de 21 de dezembro de 2000, 12.810, de 15 de maio de 2013, 5.861, de 12 de dezembro de 1972, 13.043, de 13 de novembro de 2014, 10.522, de 19 de julho de 2002, 12.469, de 26 de agosto de 2011, 12.995, de 18 de junho de 2014, 13.097, de 19 de janeiro de 2015, 10.996, de 15 de dezembro de 2004, 11.196, de 21 de novembro de 2005, 10.833, de 29 de dezembro de 2003, e 12.024, de 27 de agosto de 2009, e o Decreto-Lei nº 1.598, de 26 de dezembro de 1977; revoga dispositivos das Leis nºs 4.380, de 21 de agosto de 1964, 9.430, de 27 de dezembro de 1996, e 8.177, de 1º de março de 1991; e dá outras providências.","Mantido o texto destacado. Sim: 311; não: 137; abstenção: 1; total: 449.","MP 668 do ajuste fiscal – aumenta encargos trabalhistas – emenda D",1
"61","774120147692adbf8921df3ad4d39feb",362,125,150624,"21:24:00","Não","MPV",672,2015,"Dispõe sobre a política de valorização do salário mínimo e dos benefícios pagos pelo Regime Geral de Previdência Social para o período de 2016 a 2019.","Rejeitada a Emenda nº 16. Sim: 125; não: 237; abstenção: 1; total: 363.","Regras do salário mínimo para os próximos anos",0
"62","777d4d676094df83c01a8d0966761624",397,253,150624,"00:41:00","Sim","PL",863,2015,"Altera a Lei nº 12.546, de 14 de dezembro de 2011, quanto à contribuição previdenciária sobre a receita bruta; a Lei nº 12.469, de 26 de agosto de 2011, a Lei nº 12.995, de 18 de junho de 2014, e a Lei nº 11.196, de 21 de novembro de 2005, quanto à tributação de bebidas frias; e a Lei nº 12.780, de 9 de janeiro de 2013, que dispõe sobre medidas tributárias referentes à realização, no Brasil, dos Jogos Olímpicos de 2016 e dos Jogos Paraolímpicos de 2016.","","Alteração da contribuição previdenciária patronal",1
"63","79b75ac3bad4a837c06cc0cd840f5b1f",441,170,150617,"22:32:00","Não","MPV",670,2015,"Altera a Lei nº 11.482, de 31 de maio de 2007, para dispor sobre os valores da tabela mensal do Imposto sobre a Renda da Pessoa Física; a Lei nº 7.713, de 22 de dezembro de 1988; e a Lei nº 9.250, de 26 de dezembro de 1995.","Rejeitada a  Emenda nº 88. Sim: 170; não: 271; abstenção: 1; total: 442.","Reajuste da tabela do IR",0
"64","7b244d40f0875015437c62c13a3a6645",382,233,150310,"20:58:00","Sim","PL",7924,2014,"Dispõe sobre o subsídio do Defensor Público-Geral  Federal e dá outras providências.","Aprovado o Requerimento. Sim: 233; não: 149; abstenção: 01; total: 383.","Salário do Defensor Público-Geral Federal",1
"65","7f6ad78020eb19b6e80bd7e9958c88d5",364,251,150324,"18:56:00","Não","REQ",1118,2015,"Com base no art. 155 do Regimento Interno, requeremos regime de urgência para a apreciação do PL 7885/2014.","","Perda de cargo de policiais que usarem tortura",1
"66","7ff749b3a86603743de85954575fd005",364,190,150312,"17:26:00","Sim","PLP",302,2013,"Dispõe sobre o contrato de trabalho doméstico; altera as Leis nº 8.212, de 24 de julho de 1991, nº 8.213, de 24 de julho de 1991, e Lei nº 11.196, de 21 de novembro de 2005; revoga o inciso I do art. 3º da Lei nº 8.009, de 29 de março de 1990, o art. 36 da Lei nº 8.213, de 24 de julho de 1991, a Lei nº 5.859, de 11 de dezembro de 1972, e o inciso VII do art. 12 da Lei nº 9.250, de 26 de dezembro 1995; e dá outras providências.","Aprovado o destaque de preferência. Sim: 190; não: 174; total: 364 (verificação de ofício).","Regulamentação do trabalho doméstico",1
"67","82c60409e7d9cf5a1ed6408ca9ce4b75",307,1,150520,"17:39:00","Não","MPV",668,2015,"Altera as Leis nºs 10.865, de 30 de abril de 2004, para elevar alíquotas da Contribuição para o PIS/Pasep-Importação e da Cofins-Importação, 11.941, de 27 de maio de 2009, 11.079, de 30 de dezembro de 2004, 10.925, de 23 de julho de 2004, 11.051, de 29 de dezembro de 2004, 7.827, de 27 de setembro de 1989, 8.212, de 24 de julho de 1991, 8.935, de 18 de novembro de 1994, 10.150, de 21 de dezembro de 2000, 12.810, de 15 de maio de 2013, 5.861, de 12 de dezembro de 1972, 13.043, de 13 de novembro de 2014, 10.522, de 19 de julho de 2002, 12.469, de 26 de agosto de 2011, 12.995, de 18 de junho de 2014, 13.097, de 19 de janeiro de 2015, 10.996, de 15 de dezembro de 2004, 11.196, de 21 de novembro de 2005, 10.833, de 29 de dezembro de 2003, e 12.024, de 27 de agosto de 2009, e o Decreto-Lei nº 1.598, de 26 de dezembro de 1977; revoga dispositivos das Leis nºs 4.380, de 21 de agosto de 1964, 9.430, de 27 de dezembro de 1996, e 8.177, de 1º de março de 1991; e dá outras providências.","Suprimida a expressão destacada. Sim:1; não: 306; total: 307.","MP 668 do ajuste fiscal – aumenta encargos trabalhistas – emenda G",0
"68","83159d8c923cd1c11aa3abb59136fe2b",437,307,150519,"23:08:00","Sim","MPV",668,2015,"Altera as Leis nºs 10.865, de 30 de abril de 2004, para elevar alíquotas da Contribuição para o PIS/Pasep-Importação e da Cofins-Importação, 11.941, de 27 de maio de 2009, 11.079, de 30 de dezembro de 2004, 10.925, de 23 de julho de 2004, 11.051, de 29 de dezembro de 2004, 7.827, de 27 de setembro de 1989, 8.212, de 24 de julho de 1991, 8.935, de 18 de novembro de 1994, 10.150, de 21 de dezembro de 2000, 12.810, de 15 de maio de 2013, 5.861, de 12 de dezembro de 1972, 13.043, de 13 de novembro de 2014, 10.522, de 19 de julho de 2002, 12.469, de 26 de agosto de 2011, 12.995, de 18 de junho de 2014, 13.097, de 19 de janeiro de 2015, 10.996, de 15 de dezembro de 2004, 11.196, de 21 de novembro de 2005, 10.833, de 29 de dezembro de 2003, e 12.024, de 27 de agosto de 2009, e o Decreto-Lei nº 1.598, de 26 de dezembro de 1977; revoga dispositivos das Leis nºs 4.380, de 21 de agosto de 1964, 9.430, de 27 de dezembro de 1996, e 8.177, de 1º de março de 1991; e dá outras providências.","Mantido o texto destacado.Sim: 307; não: 130; abstenção: 2; total: 439.","MP 668 do ajuste fiscal – aumenta encargos trabalhistas – emenda F",1
"69","841bb7aad0e6fe30195f44d2dad511e7",397,216,150330,"19:11:00","Não","REQ",1129,2015,"Requer urgência, nos termos do art. 155, do Regimento Interno da Câmara dos Deputados, para apreciação do PL 5773/2013, de autoria do Deputado Onyx Lorenzoni, que altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940, acrescentando o art. 288 - B, tipificando o crime de terrorismo, e dá outras disposições.","Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 216; Não: 181; abstenção: 1; total: 398 .","Tipifica crime de terrorismo",1
"70","87bf7f6c12be11cef8690c660915bdda",438,123,150520,"19:26:00","Não","MPV",668,2015,"Altera as Leis nºs 10.865, de 30 de abril de 2004, para elevar alíquotas da Contribuição para o PIS/Pasep-Importação e da Cofins-Importação, 11.941, de 27 de maio de 2009, 11.079, de 30 de dezembro de 2004, 10.925, de 23 de julho de 2004, 11.051, de 29 de dezembro de 2004, 7.827, de 27 de setembro de 1989, 8.212, de 24 de julho de 1991, 8.935, de 18 de novembro de 1994, 10.150, de 21 de dezembro de 2000, 12.810, de 15 de maio de 2013, 5.861, de 12 de dezembro de 1972, 13.043, de 13 de novembro de 2014, 10.522, de 19 de julho de 2002, 12.469, de 26 de agosto de 2011, 12.995, de 18 de junho de 2014, 13.097, de 19 de janeiro de 2015, 10.996, de 15 de dezembro de 2004, 11.196, de 21 de novembro de 2005, 10.833, de 29 de dezembro de 2003, e 12.024, de 27 de agosto de 2009, e o Decreto-Lei nº 1.598, de 26 de dezembro de 1977; revoga dispositivos das Leis nºs 4.380, de 21 de agosto de 1964, 9.430, de 27 de dezembro de 1996, e 8.177, de 1º de março de 1991; e dá outras providências.","Suprimido o artigo destacado. Sim: 123; não: 315; total: 438.","MP 668 do ajuste fiscal – aumenta encargos trabalhistas – emenda K",0
"71","8ab284a2e658e9e5c49c6a6c349ce346",424,180,150507,"18:19:00","Não","MPV",665,2014,"Altera a Lei nº 7.998, de 11 de janeiro de 1990, que regula o Programa do Seguro- Desemprego, o Abono Salarial e institui o Fundo de Amparo ao Trabalhador - FAT, altera a Lei nº 10.779, de 25 de novembro de 2003, que dispõe sobre o seguro desemprego para o pescador artesanal, e dá outras providências.","Rejeitada a Emenda. Sim: 180; não: 244; abstenção: 2; total: 426.","MP 665 do ajuste fiscal – direitos trabalhistas - emenda N",0
"72","8e9075921e0c91410d64f6964d2cc33b",377,275,150317,"18:25:00","Sim","PLP",302,2013,"Dispõe sobre o contrato de trabalho doméstico; altera as Leis nº 8.212, de 24 de julho de 1991, nº 8.213, de 24 de julho de 1991, e Lei nº 11.196, de 21 de novembro de 2005; revoga o inciso I do art. 3º da Lei nº 8.009, de 29 de março de 1990, o art. 36 da Lei nº 8.213, de 24 de julho de 1991, a Lei nº 5.859, de 11 de dezembro de 1972, e o inciso VII do art. 12 da Lei nº 9.250, de 26 de dezembro 1995; e dá outras providências.","Mantido o texto destacado. Sim: 275; não: 102; total: 377.","Regulamentação do trabalho doméstico",1
"73","8f1f29ff3b4fcca930b930d4a94dee21",463,234,150506,"22:22:00","Sim","MPV",665,2014,"Altera a Lei nº 7.998, de 11 de janeiro de 1990, que regula o Programa do Seguro- Desemprego, o Abono Salarial e institui o Fundo de Amparo ao Trabalhador - FAT, altera a Lei nº 10.779, de 25 de novembro de 2003, que dispõe sobre o seguro desemprego para o pescador artesanal, e dá outras providências.","Mantida a expressão destacada. Sim: 234; não: 229; abstenção: 2; total: 465.","MP 665 do ajuste fiscal – direitos trabalhistas – emenda F",1
"74","94a65d42b18f63293e20f9f0d55e7682",453,350,150415,"21:07:00","Não","MPV",660,2014,"Altera a Lei nº 12.800, de 23 de abril de 2013, que dispõe sobre as tabelas de salários, vencimentos, soldos e demais vantagens aplicáveis aos servidores civis, aos militares e  aos  empregados  oriundos   do ex-Território Federal de Rondônia integrantes do quadro em extinção de que trata o art. 85 da Lei nº 12.249, de 11 de junho de 2010, e os Anexos III e III-A da Lei nº 11.356, de 19 de outubro de 2006; e dá outras providências.","Aprovada a Emenda nº 1 do Senado Federal. Sim: 350; não: 103; abstenção: 1; total: 454.","Beneficia ex-servidores de Rondônia",1
"75","96a2f6f48cc99072b454cc947653b59b",393,221,150514,"17:10:00","Sim","MPV",664,2014,"Altera as Leis nºs 8.213, de 24 de julho de 1991, 10.876, de 2 de junho de 2004, 8.112, de 11 de dezembro de 1990, e 10.666, de 8 de maio de 2003; e dá outras providências.","Mantido o texto. Sim: 221; não: 172; abstenção: 6; total: 399.","MP 664 do ajuste fiscal – benefícios previdenciários – emenda G",1
"76","99563409b312296563043139ddc651c4",353,49,150506,"17:57:00","Não","MPV",665,2014,"Altera a Lei nº 7.998, de 11 de janeiro de 1990, que regula o Programa do Seguro- Desemprego, o Abono Salarial e institui o Fundo de Amparo ao Trabalhador - FAT, altera a Lei nº 10.779, de 25 de novembro de 2003, que dispõe sobre o seguro desemprego para o pescador artesanal, e dá outras providências.","Rejeitado o Requerimento. Sim: 49; não: 304; abstenção: 13; total: 366.","MP 665 do ajuste fiscal – direitos trabalhistas – emenda C",0
"77","9aecc9252db1b0b7c890d23073529bf7",410,155,150507,"17:28:00","Não","MPV",665,2014,"Altera a Lei nº 7.998, de 11 de janeiro de 1990, que regula o Programa do Seguro- Desemprego, o Abono Salarial e institui o Fundo de Amparo ao Trabalhador - FAT, altera a Lei nº 10.779, de 25 de novembro de 2003, que dispõe sobre o seguro desemprego para o pescador artesanal, e dá outras providências.","Rejeitada a Emenda. Sim: 155; não: 255; abstenção: 7; total: 417.","MP 665 do ajuste fiscal – direitos trabalhistas - emenda K",0
"78","9b460e43b4516ef9928b7e5cdccd4b59",392,267,150520,"18:18:00","Sim","MPV",668,2015,"Altera as Leis nºs 10.865, de 30 de abril de 2004, para elevar alíquotas da Contribuição para o PIS/Pasep-Importação e da Cofins-Importação, 11.941, de 27 de maio de 2009, 11.079, de 30 de dezembro de 2004, 10.925, de 23 de julho de 2004, 11.051, de 29 de dezembro de 2004, 7.827, de 27 de setembro de 1989, 8.212, de 24 de julho de 1991, 8.935, de 18 de novembro de 1994, 10.150, de 21 de dezembro de 2000, 12.810, de 15 de maio de 2013, 5.861, de 12 de dezembro de 1972, 13.043, de 13 de novembro de 2014, 10.522, de 19 de julho de 2002, 12.469, de 26 de agosto de 2011, 12.995, de 18 de junho de 2014, 13.097, de 19 de janeiro de 2015, 10.996, de 15 de dezembro de 2004, 11.196, de 21 de novembro de 2005, 10.833, de 29 de dezembro de 2003, e 12.024, de 27 de agosto de 2009, e o Decreto-Lei nº 1.598, de 26 de dezembro de 1977; revoga dispositivos das Leis nºs 4.380, de 21 de agosto de 1964, 9.430, de 27 de dezembro de 1996, e 8.177, de 1º de março de 1991; e dá outras providências.","Mantido o artigo destacado. Sim: 266; não: 125; total: 391.","MP 668 do ajuste fiscal – aumenta encargos trabalhistas – emenda I",1
"79","9d1115f91ff0593ba674798ac64b2f61",353,155,150319,"17:31:00","Sim","PDC",1287,2013,"Aprova o texto da Convenção que estabelece a Organização Europeia para a Pesquisa Astronômica no Hemisfério Austral, assinado em Brasília, em 29 de dezembro de 2010, e os demais atos internacionais a ela anexados, que especifica.","Rejeitado o Requerimento. Sim: 155; não: 198; abstenção: 1; total: 354.","Adesão do Brasil a organização astronômica internacional",0
"80","a0e7c871a2cf366019b69274d32cea6b",299,287,150624,"18:11:00","Sim","MPV",672,2015,"Dispõe sobre a política de valorização do salário mínimo e dos benefícios pagos pelo Regime Geral de Previdência Social para o período de 2016 a 2019.","Aprovada a Medida Provisória nº 672 de 2015, ressalvados os destaques. Sim: 287; não: 12; total: 299.","Regras do salário mínimo para os próximos anos",1
"81","a1f2f1f88fa67cd6b3048aeae98c8394",470,452,150210,"20:07:00","Sim","PEC",358,2013,"Altera os arts. 165 e 166 da Constituição Federal, para tornar obrigatória a execução da programação orçamentária que especifica.","Aprovada, em segundo turno, a Proposta de Emenda à Constituição nº 358 de 2013, ressalvado o destaque. Sim: 452; não: 18; abstenção: 01; total: 471.","PEC do Orçamento Impositivo",1
"82","a46df51378fcd3380aa77020949987e7",337,284,150303,"17:38:00","Sim","REQ",7492,2013,"Requer, nos termos do art. 155 do Regimento Interno da Câmara dos Deputados, urgência para apreciação do Projeto de Lei nº 4.372, de 2012, do Executivo, que 'cria o Instituto Nacional de Supervisão e Avaliação da Educação Superior - INSAES, e dá outras providências'.","Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 284 ; não: 53; abstenção:6 ; total: 344 .","Criação de instituto para avaliação do ensino superior",1
"83","a7b4751b8f5228f600cbf26445f31fff",398,119,150624,"19:51:00","Não","MPV",672,2015,"Dispõe sobre a política de valorização do salário mínimo e dos benefícios pagos pelo Regime Geral de Previdência Social para o período de 2016 a 2019.","Rejeitada a  Emenda nº 65. Sim: 119; não: 279; total: 398.","Regras do salário mínimo para os próximos anos",0
"84","a7df6f06513d14c777b45d5f65e18a7c",434,226,150318,"18:50:00","Sim","PL",7469,2014,"Altera a Lei nº 12.382, de 25 de fevereiro de 2011, com o objetivo de estender o prazo referente à política de valorização do salário mínimo e, consequentemente, o seu aumento real, mantendo os índices de correção vigentes.","Aprovado o Requerimento. Sim: 226; não: 208; abstenção: 2; total: 436.","Correção do salário mínimo",1
"85","a9ac8d5bb2180f1db7946845e58a85dd",353,85,150331,"16:57:00","Sim","PL",3481,2012,"Dispõe sobre uso de explosivos na destruição ou rompimento de obstáculo para o crime de Furto e dá outras providências.","Rejeitado o Requerimento.Sim: 85; não: 268; total: 353.","Muda pena para uso de explosão durante furto",0
"86","aa684439fc00f310813fbf5eb2f3cb6f",316,315,150305,"16:38:00","Sim","REQ",796,2015,"Requer regime de urgência para apreciação de proposição.","Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 316; não: 01; abstenção: 01; total: 318.","Requer regime de urgência para apreciação de proposição.",1
"87","ad6906d5e815908bca19ec0a16597576",374,202,150325,"17:52:00","Sim","PL",4148,2008,"Altera e acresce dispositivos à Lei nº 11.105, de 24 de março de 2005.","Aprovado o Requerimento. Sim:  202; Não: 173; abstenção: 3; total: 377.","Fim da rotulagem de alimentos transgênicos",1
"88","b4c7cc2c6afbfec61d462c70fddf5df7",409,180,150506,"15:29:00","Não","MPV",665,2014,"Altera a Lei nº 7.998, de 11 de janeiro de 1990, que regula o Programa do Seguro- Desemprego, o Abono Salarial e institui o Fundo de Amparo ao Trabalhador - FAT, altera a Lei nº 10.779, de 25 de novembro de 2003, que dispõe sobre o seguro desemprego para o pescador artesanal, e dá outras providências.","Rejeitado o Requerimento. Sim: 180; não: 229; total: 409.","MP 665 do ajuste fiscal – direitos trabalhistas – emenda A",0
"89","b690c05e092874595fcef3f7cf644579",419,299,150512,"18:39:00","Sim","MPV",663,2014,"Altera a Lei nº 12.096, de 24 de novembro de 2009.","Aprovado o Projeto de Lei de Conversão nº 5 de 2015, apresentado à Medida Provisória nº 663 de 2014, ressalvados os destaques. Sim: 299; não: 120; abstenção: 1; total: 420.","Crédito para o BNDES – texto principal",1
"90","b7ff12f06e06d872c248b9fdcab18507",337,284,150303,"17:38:00","Sim","REQ",7492,2013,"Requer, nos termos do art. 155 do Regimento Interno da Câmara dos Deputados, urgência para apreciação do Projeto de Lei nº 4.372, de 2012, do Executivo, que 'cria o Instituto Nacional de Supervisão e Avaliação da Educação Superior - INSAES, e dá outras providências'.","Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 284 ; não: 53; abstenção:6 ; total: 344 .
 - (Ficam prejudicados os Requerimentos de n. 10.392/2014 e 512/2015, de mesmo teor).","Criação de instituto para avaliação do ensino superior",1
"91","bba6ec9302ce908e619ef4085ec79d51",439,310,150519,"22:01:00","Sim","MPV",668,2015,"Altera as Leis nºs 10.865, de 30 de abril de 2004, para elevar alíquotas da Contribuição para o PIS/Pasep-Importação e da Cofins-Importação, 11.941, de 27 de maio de 2009, 11.079, de 30 de dezembro de 2004, 10.925, de 23 de julho de 2004, 11.051, de 29 de dezembro de 2004, 7.827, de 27 de setembro de 1989, 8.212, de 24 de julho de 1991, 8.935, de 18 de novembro de 1994, 10.150, de 21 de dezembro de 2000, 12.810, de 15 de maio de 2013, 5.861, de 12 de dezembro de 1972, 13.043, de 13 de novembro de 2014, 10.522, de 19 de julho de 2002, 12.469, de 26 de agosto de 2011, 12.995, de 18 de junho de 2014, 13.097, de 19 de janeiro de 2015, 10.996, de 15 de dezembro de 2004, 11.196, de 21 de novembro de 2005, 10.833, de 29 de dezembro de 2003, e 12.024, de 27 de agosto de 2009, e o Decreto-Lei nº 1.598, de 26 de dezembro de 1977; revoga dispositivos das Leis nºs 4.380, de 21 de agosto de 1964, 9.430, de 27 de dezembro de 1996, e 8.177, de 1º de março de 1991; e dá outras providências.","Votação dos §§ 1º e 2º do artigo 8º da Lei 10.865/2004, proposto pelo artigo 1º do Projeto de Lei de Conversão nº 6, objeto do destaque da bancada do DEM.","MP 668 do ajuste fiscal – aumenta encargos trabalhistas – emenda C",1
"92","bf744abcec4531aa35ccf6dd30660819",397,161,150624,"20:59:00","Não","MPV",672,2015,"Dispõe sobre a política de valorização do salário mínimo e dos benefícios pagos pelo Regime Geral de Previdência Social para o período de 2016 a 2019.","Rejeitada a Emenda nº 48. Sim: 161; não: 236; total: 397.","Regras do salário mínimo para os próximos anos",0
"93","cc271051ff0749e46b0a586df9a21b71",391,248,150514,"16:43:00","Sim","MPV",664,2014,"Altera as Leis nºs 8.213, de 24 de julho de 1991, 10.876, de 2 de junho de 2004, 8.112, de 11 de dezembro de 1990, e 10.666, de 8 de maio de 2003; e dá outras providências.","Mantido o texto. Sim: 248; não: 143; abstenção: 3; total: 394.","MP 664 do ajuste fiscal – benefícios previdenciários – emenda F",1
"94","d0496d9478e0c1906950f34f929823da",339,125,150625,"14:00:00","Não","PL",863,2015,"Altera a Lei nº 12.546, de 14 de dezembro de 2011, quanto à contribuição previdenciária sobre a receita bruta; a Lei nº 12.469, de 26 de agosto de 2011, a Lei nº 12.995, de 18 de junho de 2014, e a Lei nº 11.196, de 21 de novembro de 2005, quanto à tributação de bebidas frias; e a Lei nº 12.780, de 9 de janeiro de 2013, que dispõe sobre medidas tributárias referentes à realização, no Brasil, dos Jogos Olímpicos de 2016 e dos Jogos Paraolímpicos de 2016.","Rejeitada a Emenda nº 89. Sim: 125; não: 214; total: 339.","Alteração da contribuição previdenciária patronal",0
"95","d81fb87ec9df00a158471173e4556fa2",373,204,150317,"19:44:00","Não","PLP",302,2013,"Dispõe sobre o contrato de trabalho doméstico; altera as Leis nº 8.212, de 24 de julho de 1991, nº 8.213, de 24 de julho de 1991, e Lei nº 11.196, de 21 de novembro de 2005; revoga o inciso I do art. 3º da Lei nº 8.009, de 29 de março de 1990, o art. 36 da Lei nº 8.213, de 24 de julho de 1991, a Lei nº 5.859, de 11 de dezembro de 1972, e o inciso VII do art. 12 da Lei nº 9.250, de 26 de dezembro 1995; e dá outras providências.","","Regulamentação do trabalho doméstico",1
"96","d88638137069e96f611141fa58e6b76e",442,243,150512,"21:48:00","Não","MPV",663,2014,"Altera a Lei nº 12.096, de 24 de novembro de 2009.","Aprovada a Emenda nº 25. Sim: 243; não: 199; abstenção: 1; total: 443.","Crédito para o BNDES - emenda B",1
"97","ddedadeda3ef1fa3017ca675661b7f65",316,209,150409,"16:33:00","Sim","MPV",661,2014,"Autoriza a União a conceder crédito ao Banco Nacional de Desenvolvimento Econômico e Social - BNDES e a destinar superávit financeiro das fontes de recursos existentes no Tesouro Nacional à cobertura de despesas primárias obrigatórias.","Aprovado o Recurso. Sim: 209; não: 107; total: 316. Em consequência, os referidos arts. 3º, 4º, 5º e 8º voltam a integrar Projeto de Lei de Conversão nº 2/2015.","Autoriza União a conceder crédito ao BNDES",1
